TransactionDate,BillNumber,PaymentToken,TypeOperation,Amount,Payment,Fee,Currency,Partner,Product,ProductType
03.09.23 06:56,506420,0135629579-0003,ISSUED,106950.0,106843.05,106.95,KZT,EUABFIS,credit,credit 36 months
03.09.23 10:18,506475,0131462693-0003,ISSUED,46969.0,46922.03,46.97,KZT,EUABFIS,credit,credit 9 months
03.09.23 12:58,506665,0128971503-0006,ISSUED,42659.0,42616.34,42.66,KZT,EUABFIS,credit,credit 3 months
03.09.23 16:49,507007,0138591471-0007,ISSUED,58388.0,58329.61,58.39,KZT,HALYK,credit,credit 36 months
03.09.23 16:52,507010,0127727174-0007,ISSUED,14811.0,14796.19,14.81,KZT,EUABFIS,credit,credit 6 months
03.09.23 17:16,507056,0136388178-0012,ISSUED,25286.0,25260.71,25.29,KZT,EUABFIS,credit,credit 3 months
03.09.23 17:49,507086,0119286657-0016,ISSUED,15538.0,15522.46,15.54,KZT,EUABFIS,credit,credit 3 months
03.09.23 18:10,507119,43344100-0009,ISSUED,69093.0,69023.91,69.09,KZT,HALYK,credit,credit 6 months
03.09.23 18:41,507157,0140501137-0006,ISSUED,221063.0,220841.94,221.06,KZT,FASTCASH,credit,credit 12 months
03.09.23 19:37,507209,0101037586-0010,ISSUED,21561.0,21539.44,21.56,KZT,EUABFIS,credit,credit 3 months
03.09.23 20:53,507271,0129914608-0008,ISSUED,15196.0,15180.8,15.2,KZT,HALYK,credit,credit 6 months
03.09.23 21:01,507279,0141249589-0001,ISSUED,23132.0,23108.87,23.13,KZT,EUABFIS,credit,credit 3 months
03.09.23 21:30,507301,0141257782-0003,ISSUED,108016.0,107907.98,108.02,KZT,HALYK,credit,credit 12 months
03.09.23 21:45,507313,79356210-0007,ISSUED,21874.0,21852.13,21.87,KZT,EUABFIS,credit,credit 36 months
03.09.23 21:50,507317,0139236913-0005,ISSUED,28878.0,28849.12,28.88,KZT,EUABFIS,credit,credit 3 months
03.09.23 22:03,507301,0141257782-0003,REFUNDED,-108016.0,-107907.98,-108.02,KZT,HALYK,credit,credit 12 months
03.09.23 23:47,507386,0141267811-0001,ISSUED,21218.0,21196.78,21.22,KZT,EUABFIS,credit,credit 9 months
