TransactionDate,BillNumber,PaymentToken,TypeOperation,Amount,Payment,Fee,Currency,Partner,Product,ProductType
28.11.2023 20:30,652258,67326489-0012,REFUNDED,-56382.00,-56325.62,-56.38,KZT,HALYK,credit,credit 36 months
28.11.2023 15:52,670437,0148872958-0002,REFUNDED,-18508.00,-18489.49,-18.51,KZT,HOME,credit,credit 3 months
28.11.2023 05:17,671732,78853532-0019,REFUNDED,-59465.00,-59405.53,-59.47,KZT,HOME,credit,credit 3 months
28.11.2023 12:48,672366,0140105837-0025,REFUNDED,-528084.00,-527555.92,-528.08,KZT,HALYK,credit,credit 48 months
27.11.2023 21:20,672548,0146714213-0003,ISSUED,14278.00,14263.72,14.28,KZT,HOME,credit,credit 3 months
27.11.2023 22:10,672678,0128534129-0007,ISSUED,12624.00,12611.38,12.62,KZT,HOME,credit,credit 3 months
27.11.2023 23:50,672881,0148915173-0002,ISSUED,10457.00,10446.54,10.46,KZT,EUABFIS,credit,credit 3 months
27.11.2023 23:55,672892,0145366041-0002,ISSUED,44246.00,44201.75,44.25,KZT,HOME,credit,credit 6 months
28.11.2023 00:37,672902,0129947057-0030,REFUNDED,-9957.00,-9947.04,-9.96,KZT,FASTCASH,credit,credit 12 months
27.11.2023 23:58,672902,0129947057-0030,ISSUED,9957.00,9947.04,9.96,KZT,FASTCASH,credit,credit 12 months
28.11.2023 00:04,672913,0144982191-0003,ISSUED,13123.00,13109.88,13.12,KZT,HOME,credit,credit 6 months
28.11.2023 00:16,672942,0148644867-0011,ISSUED,11434.00,11422.57,11.43,KZT,HOME,credit,credit 12 months
28.11.2023 12:04,672949,0148639732-0001,REFUNDED,-28192.00,-28163.81,-28.19,KZT,HOME,credit,credit 6 months
28.11.2023 00:19,672949,0148639732-0001,ISSUED,28192.00,28163.81,28.19,KZT,HOME,credit,credit 6 months
28.11.2023 00:27,672969,0148815259-0003,ISSUED,44396.00,44351.60,44.40,KZT,HALYK,credit,credit 12 months
28.11.2023 00:52,673004,0147659447-0006,ISSUED,28262.00,28233.74,28.26,KZT,HALYK,credit,credit 6 months
28.11.2023 00:52,673006,0143293029-0008,ISSUED,5348.00,5342.65,5.35,KZT,FASTCASH,credit,credit 12 months
28.11.2023 00:57,673012,0143475989-0002,ISSUED,23850.00,23826.15,23.85,KZT,HALYK,credit,credit 12 months
28.11.2023 01:07,673026,0147659447-0007,ISSUED,15262.00,15246.74,15.26,KZT,HALYK,credit,credit 6 months
28.11.2023 01:12,673036,0144332481-0002,ISSUED,13439.00,13425.56,13.44,KZT,HALYK,credit,credit 6 months
28.11.2023 01:28,673052,0145646268-0005,ISSUED,24020.00,23995.98,24.02,KZT,EUABFIS,credit,credit 3 months
28.11.2023 03:55,673060,0148987262-0001,REFUNDED,-24436.00,-24411.56,-24.44,KZT,HOME,credit,credit 3 months
28.11.2023 01:33,673060,0148987262-0001,ISSUED,24436.00,24411.56,24.44,KZT,HOME,credit,credit 3 months
28.11.2023 01:35,673062,0141746088-0008,ISSUED,17572.00,17554.43,17.57,KZT,HALYK,credit,credit 6 months
28.11.2023 01:57,673091,0145206563-0008,ISSUED,15805.00,15789.19,15.81,KZT,HOME,credit,credit 12 months
28.11.2023 02:31,673119,0138247943-0006,ISSUED,19415.00,19395.58,19.42,KZT,HALYK,credit,credit 6 months
28.11.2023 03:09,673143,0139516127-0023,ISSUED,23790.00,23766.21,23.79,KZT,HOME,credit,credit 6 months
