TransactionDate,BillNumber,PaymentToken,TypeOperation,Amount,Payment,Fee,Currency,Partner,Product,ProductType
20.11.2023 19:19,626663,85688893-0030,REFUNDED,-51896.0,-51844.1,-51.9,KZT,EUABFIS,credit,credit 12 months
20.11.2023 20:20,629664,0146929496-0001,REFUNDED,-14506.0,-14491.49,-14.51,KZT,HALYK,credit,credit 6 months
20.11.2023 14:14,630380,0146963711-0001,REFUNDED,-13520.0,-13506.48,-13.52,KZT,FASTCASH,credit,credit 12 months
20.11.2023 17:17,632701,0140089271-0096,REFUNDED,-30028.0,-29997.97,-30.03,KZT,EUABFIS,credit,credit 24 months
20.11.2023 18:32,633403,0147094176-0001,REFUNDED,-108016.0,-107907.98,-108.02,KZT,FASTCASH,credit,credit 12 months
20.11.2023 22:36,633685,0142580878-0008,REFUNDED,-71750.0,-71678.25,-71.75,KZT,EUABFIS,credit,credit 12 months
20.11.2023 17:18,638355,0146582977-0003,REFUNDED,-16530.0,-16513.47,-16.53,KZT,EUABFIS,credit,credit 24 months
20.11.2023 17:18,644188,91288910-0017,REFUNDED,-33644.0,-29943.16,-3700.84,KZT,EUABFIS,grace,grace 12 months
19.11.2023 22:49,653014,0129208949-0007,ISSUED,40530.0,40489.47,40.53,KZT,HALYK,credit,credit 6 months
20.11.2023 00:01,653100,0147492371-0004,ISSUED,20156.0,20135.84,20.16,KZT,HALYK,credit,credit 6 months
20.11.2023 00:26,653138,0136867156-0010,ISSUED,566928.0,566361.07,566.93,KZT,HALYK,credit,credit 36 months
20.11.2023 00:32,653150,0148118549-0001,ISSUED,58537.0,58478.46,58.54,KZT,HALYK,credit,credit 12 months
20.11.2023 00:36,653156,0133352574-0008,ISSUED,63146.0,63082.85,63.15,KZT,FASTCASH,credit,credit 12 months
20.11.2023 00:40,653161,14685596-0013,ISSUED,42558.0,42515.44,42.56,KZT,FASTCASH,credit,credit 12 months
20.11.2023 01:48,653228,0143675149-0008,ISSUED,25733.0,25707.27,25.73,KZT,FASTCASH,credit,credit 12 months
20.11.2023 02:02,653242,0142456462-0025,ISSUED,14689.0,14674.31,14.69,KZT,HALYK,credit,credit 6 months
20.11.2023 02:14,653251,64289614-0014,ISSUED,13517.0,13503.48,13.52,KZT,HALYK,credit,credit 6 months
20.11.2023 02:59,653275,0146812972-0005,ISSUED,23422.0,23398.58,23.42,KZT,EUABFIS,credit,credit 36 months
20.11.2023 04:18,653312,0148120845-0006,ISSUED,43776.0,43732.22,43.78,KZT,FASTCASH,credit,credit 12 months
