TransactionDate,BillNumber,PaymentToken,TypeOperation,Amount,Payment,Fee,Currency,Partner,Product,ProductType
14.09.23 07:57,509525,0134337483-0002,REFUNDED,-9474.0,-9464.53,-9.47,KZT,EUABFIS,credit,credit 6 months
14.09.23 10:07,523162,37502515-0004,ISSUED,7806.0,7798.19,7.81,KZT,FASTCASH,credit,credit 12 months
14.09.23 10:08,523176,0135252367-0012,ISSUED,287966.0,287678.03,287.97,KZT,EUABFIS,credit,credit 12 months
14.09.23 10:09,523184,0139294437-0004,ISSUED,25046.0,25020.95,25.05,KZT,EUABFIS,credit,credit 3 months
14.09.23 10:14,523196,0141911899-0008,ISSUED,42236.0,42193.76,42.24,KZT,FASTCASH,credit,credit 12 months
14.09.23 10:16,523200,0140310523-0005,ISSUED,9549.0,9539.45,9.55,KZT,EUABFIS,credit,credit 3 months
14.09.23 10:16,523203,0132434931-0002,ISSUED,8060.0,8051.94,8.06,KZT,FASTCASH,credit,credit 12 months
14.09.23 10:31,515887,0139862346-0011,REFUNDED,-28528.0,-28499.47,-28.53,KZT,HALYK,credit,credit 12 months
14.09.23 10:31,514814,0141617516-0006,REFUNDED,-24281.0,-24256.72,-24.28,KZT,EUABFIS,credit,credit 3 months
14.09.23 10:34,512623,0138178357-0003,REFUNDED,-10015.0,-10004.98,-10.02,KZT,EUABFIS,credit,credit 3 months
14.09.23 10:39,518875,0109765660-0007,REFUNDED,-57706.0,-57648.29,-57.71,KZT,HALYK,credit,credit 36 months
14.09.23 10:40,519587,0141759113-0002,REFUNDED,-32434.0,-32401.57,-32.43,KZT,HALYK,credit,credit 6 months
14.09.23 10:41,518657,0141825492-0001,REFUNDED,-277559.0,-277281.44,-277.56,KZT,HALYK,credit,credit 36 months
14.09.23 10:41,518345,0141803862-0001,REFUNDED,-262230.0,-261967.77,-262.23,KZT,HALYK,credit,credit 36 months
14.09.23 10:42,521218,0141954763-0002,REFUNDED,-189612.0,-189422.39,-189.61,KZT,HALYK,credit,credit 36 months
14.09.23 10:42,520032,72841490-0008,REFUNDED,-48942.0,-48893.06,-48.94,KZT,EUABFIS,credit,credit 3 months
14.09.23 11:05,523301,0142084346-0001,ISSUED,11263.0,11251.74,11.26,KZT,FASTCASH,credit,credit 12 months
14.09.23 11:10,523317,62250716-0004,ISSUED,53704.0,53650.3,53.7,KZT,HALYK,credit,credit 36 months
14.09.23 11:13,523327,0141305478-0007,ISSUED,16899.0,16882.1,16.9,KZT,HALYK,credit,credit 6 months
14.09.23 11:30,523362,0142005669-0002,ISSUED,6794.0,6787.21,6.79,KZT,FASTCASH,credit,credit 12 months
14.09.23 11:34,523377,0141495005-0004,ISSUED,227432.0,227204.57,227.43,KZT,HALYK,credit,credit 36 months
14.09.23 11:36,523383,38120010-0008,ISSUED,59339.0,59279.66,59.34,KZT,EUABFIS,credit,credit 3 months
14.09.23 11:45,523405,0134494492-0013,ISSUED,303589.0,303285.41,303.59,KZT,EUABFIS,credit,credit 6 months
14.09.23 11:48,523176,0135252367-0012,REFUNDED,-287966.0,-287678.03,-287.97,KZT,EUABFIS,credit,credit 12 months
14.09.23 11:51,523417,0142086332-0001,ISSUED,9068.0,9058.93,9.07,KZT,EUABFIS,credit,credit 3 months
14.09.23 12:08,523455,0142086931-0001,ISSUED,13184.0,13170.82,13.18,KZT,FASTCASH,credit,credit 12 months
14.09.23 12:08,523454,0135252367-0013,ISSUED,287966.0,287678.03,287.97,KZT,EUABFIS,credit,credit 12 months
14.09.23 12:11,523460,0141729126-0002,ISSUED,38943.0,38904.06,38.94,KZT,EUABFIS,credit,credit 12 months
14.09.23 12:14,523466,0141854214-0008,ISSUED,26723.0,26696.28,26.72,KZT,HALYK,credit,credit 6 months
14.09.23 12:31,523492,0141854214-0009,ISSUED,14813.0,14798.19,14.81,KZT,HALYK,credit,credit 6 months
14.09.23 13:07,523566,0112549171-0006,ISSUED,364593.0,364228.41,364.59,KZT,HALYK,credit,credit 36 months
14.09.23 13:18,523597,0129486740-0020,ISSUED,133108.0,132974.89,133.11,KZT,EUABFIS,credit,credit 12 months
14.09.23 13:20,523454,0135252367-0013,REFUNDED,-287966.0,-287678.03,-287.97,KZT,EUABFIS,credit,credit 12 months
14.09.23 13:33,523626,0141807389-0004,ISSUED,38825.0,38786.17,38.83,KZT,HALYK,credit,credit 6 months
14.09.23 13:35,523632,0141831468-0001,ISSUED,44558.0,44513.44,44.56,KZT,EUABFIS,credit,credit 9 months
14.09.23 13:40,523645,0141687370-0006,ISSUED,13151.0,13137.85,13.15,KZT,EUABFIS,credit,credit 6 months
14.09.23 14:00,523678,0141757692-0003,ISSUED,15290.0,15274.71,15.29,KZT,FASTCASH,credit,credit 12 months
14.09.23 14:14,523705,0138978622-0004,ISSUED,65855.0,65789.14,65.86,KZT,HALYK,credit,credit 6 months
14.09.23 14:20,523718,0141896709-0002,ISSUED,9094.0,9084.91,9.09,KZT,FASTCASH,credit,credit 12 months
14.09.23 14:34,523751,67925749-0025,ISSUED,14985.0,14970.01,14.99,KZT,EUABFIS,credit,credit 6 months
14.09.23 14:40,523759,19672394-0007,ISSUED,19308.0,19288.69,19.31,KZT,EUABFIS,credit,credit 3 months
14.09.23 14:45,523772,0142100478-0002,ISSUED,11627.0,11615.37,11.63,KZT,HALYK,credit,credit 6 months
14.09.23 14:50,523783,0138220158-0003,ISSUED,95594.0,95498.41,95.59,KZT,HALYK,credit,credit 12 months
14.09.23 14:52,523790,0139618465-0010,ISSUED,29927.0,29897.07,29.93,KZT,FASTCASH,credit,credit 12 months
14.09.23 15:26,523877,0140915731-0003,ISSUED,8032.0,8023.97,8.03,KZT,FASTCASH,credit,credit 12 months
