TransactionDate,BillNumber,PaymentToken,TypeOperation,Amount,Payment,Fee,Currency,Partner,Product,ProductType
27.09.2023 23:11,545691,06873944-0005,ISSUED,21835,21813.16,21.84,KZT,FASTCASH,credit,credit 12 months
27.09.2023 22:49,545666,0141288188-0002,ISSUED,14811,14796.19,14.81,KZT,FASTCASH,credit,credit 12 months
27.09.2023 22:40,545649,0142837104-0003,ISSUED,18651,18632.35,18.65,KZT,EUABFIS,credit,credit 3 months
27.09.2023 22:32,545635,0140153826-0003,ISSUED,35083,35047.92,35.08,KZT,HALYK,credit,credit 6 months
27.09.2023 22:20,545617,0132343428-0034,ISSUED,8597,8588.4,8.6,KZT,FASTCASH,credit,credit 12 months
27.09.2023 22:01,545594,0140196605-0006,ISSUED,13258,13244.74,13.26,KZT,EUABFIS,credit,credit 6 months
27.09.2023 21:25,545540,0142890834-0004,ISSUED,28247,28218.75,28.25,KZT,EUABFIS,credit,credit 3 months
27.09.2023 21:24,545537,0143245941-0001,ISSUED,247512,247264.49,247.51,KZT,EUABFIS,credit,credit 24 months
27.09.2023 21:11,545522,0143232351-0004,ISSUED,24005,23980.99,24.01,KZT,HALYK,credit,credit 6 months
27.09.2023 21:03,545511,0143238593-0003,ISSUED,9903,9893.1,9.9,KZT,EUABFIS,credit,credit 3 months
27.09.2023 20:37,545475,0141565768-0006,ISSUED,50381,50330.62,50.38,KZT,HALYK,credit,credit 36 months
27.09.2023 20:32,545469,0128234371-0016,ISSUED,46530,46483.47,46.53,KZT,EUABFIS,credit,credit 6 months
27.09.2023 20:30,545466,0142865371-0004,ISSUED,27391,27363.61,27.39,KZT,FASTCASH,credit,credit 12 months
27.09.2023 21:01,545459,0143232351-0002,REFUNDED,-18308,-18289.69,-18.31,KZT,HALYK,credit,credit 6 months
27.09.2023 20:27,545459,0143232351-0002,ISSUED,18308,18289.69,18.31,KZT,HALYK,credit,credit 6 months
27.09.2023 20:26,545458,0138743180-0005,ISSUED,52295,52242.7,52.3,KZT,HALYK,credit,credit 36 months
27.09.2023 19:55,545407,0138972244-0010,ISSUED,88212,88123.79,88.21,KZT,HALYK,credit,credit 36 months
27.09.2023 19:27,545351,0142861161-0032,ISSUED,20284,20263.72,20.28,KZT,HALYK,credit,credit 12 months
27.09.2023 19:25,545345,48364010-0004,ISSUED,69105,69035.89,69.11,KZT,EUABFIS,credit,credit 6 months
27.09.2023 19:18,545330,69728394-0002,ISSUED,8392,8383.61,8.39,KZT,EUABFIS,credit,credit 6 months
27.09.2023 19:05,545300,82511832-0025,ISSUED,87282,87194.72,87.28,KZT,HALYK,credit,credit 36 months
27.09.2023 19:56,545240,0138972244-0009,REFUNDED,-88212,-88123.79,-88.21,KZT,EUABFIS,credit,credit 6 months
27.09.2023 18:29,545240,0138972244-0009,ISSUED,88212,88123.79,88.21,KZT,EUABFIS,credit,credit 6 months
27.09.2023 18:24,545228,0141996022-0003,ISSUED,221580,221358.42,221.58,KZT,HALYK,credit,credit 36 months
27.09.2023 18:12,545207,82511832-0022,ISSUED,6117,6110.88,6.12,KZT,FASTCASH,credit,credit 12 months
27.09.2023 18:11,545205,0142961087-0009,ISSUED,15280,15264.72,15.28,KZT,FASTCASH,credit,credit 12 months
27.09.2023 18:04,545186,0142489349-0002,ISSUED,21877,21855.12,21.88,KZT,EUABFIS,credit,credit 3 months
27.09.2023 18:04,545184,96364068-0005,ISSUED,48294,48245.71,48.29,KZT,EUABFIS,credit,credit 9 months
27.09.2023 17:36,545136,0140104992-0010,ISSUED,10879,10868.12,10.88,KZT,HALYK,credit,credit 6 months
27.09.2023 17:49,545131,0140882301-0006,REFUNDED,-27216,-27188.78,-27.22,KZT,FASTCASH,credit,credit 12 months
27.09.2023 17:35,545131,0140882301-0006,ISSUED,27216,27188.78,27.22,KZT,FASTCASH,credit,credit 12 months
27.09.2023 17:10,545057,0136037097-0013,ISSUED,58109,58050.89,58.11,KZT,HALYK,credit,credit 36 months
27.09.2023 17:09,545053,0140833723-0001,ISSUED,24206,24181.79,24.21,KZT,HALYK,credit,credit 6 months
27.09.2023 16:43,544982,0142403954-0006,ISSUED,65770,65704.23,65.77,KZT,EUABFIS,credit,credit 36 months
27.09.2023 16:37,544966,0142324160-0006,ISSUED,129916,129786.08,129.92,KZT,HALYK,credit,credit 36 months
27.09.2023 16:34,544958,0115978983-0005,ISSUED,125319,125193.68,125.32,KZT,HALYK,credit,credit 36 months
27.09.2023 16:15,544915,0129185035-0001,ISSUED,45700,45654.3,45.7,KZT,HALYK,credit,credit 6 months
27.09.2023 16:11,544906,0143131954-0009,ISSUED,47132,47084.87,47.13,KZT,FASTCASH,credit,credit 12 months
27.09.2023 16:10,544898,0143133855-0003,ISSUED,6764,6757.24,6.76,KZT,FASTCASH,credit,credit 12 months
27.09.2023 16:07,544892,0143204096-0003,ISSUED,39127,39087.87,39.13,KZT,FASTCASH,credit,credit 12 months
27.09.2023 15:47,544835,81684704-0003,ISSUED,92800,92707.2,92.8,KZT,FASTCASH,credit,credit 12 months
27.09.2023 15:24,544764,0126790058-0004,ISSUED,69559,69489.44,69.56,KZT,HALYK,credit,credit 36 months
27.09.2023 15:14,544736,0143184834-0002,ISSUED,30148,30117.85,30.15,KZT,FASTCASH,credit,credit 12 months
27.09.2023 15:05,544708,0140392258-0002,ISSUED,6230,6223.77,6.23,KZT,FASTCASH,credit,credit 12 months
27.09.2023 14:57,544693,33417793-0053,ISSUED,48675,48626.32,48.68,KZT,EUABFIS,credit,credit 3 months
27.09.2023 14:53,544683,0128947598-0013,ISSUED,22207,22184.79,22.21,KZT,EUABFIS,credit,credit 6 months
27.09.2023 14:19,544606,50115202-0011,ISSUED,62973,62910.03,62.97,KZT,HALYK,credit,credit 36 months
27.09.2023 13:48,544534,0142784622-0004,ISSUED,28743,28714.26,28.74,KZT,EUABFIS,credit,credit 3 months
27.09.2023 13:43,544521,0137709004-0013,ISSUED,39514,39474.49,39.51,KZT,FASTCASH,credit,credit 12 months
27.09.2023 13:56,544511,0143110628-0005,REFUNDED,-6206,-6199.79,-6.21,KZT,FASTCASH,credit,credit 12 months
27.09.2023 13:40,544511,0143110628-0005,ISSUED,6206,6199.79,6.21,KZT,FASTCASH,credit,credit 12 months
27.09.2023 13:37,544436,0143110628-0004,REFUNDED,-6206,-6199.79,-6.21,KZT,FASTCASH,credit,credit 12 months
27.09.2023 13:02,544436,0143110628-0004,ISSUED,6206,6199.79,6.21,KZT,FASTCASH,credit,credit 12 months
27.09.2023 12:59,544429,57761285-0004,ISSUED,82344,82261.66,82.34,KZT,HALYK,credit,credit 6 months
27.09.2023 12:56,544425,0142575094-0002,ISSUED,26817,26790.18,26.82,KZT,FASTCASH,credit,credit 12 months
27.09.2023 12:53,544412,97197525-0002,ISSUED,28667,28638.33,28.67,KZT,FASTCASH,credit,credit 12 months
27.09.2023 12:44,544391,0139865453-0002,ISSUED,114104,113989.9,114.1,KZT,EUABFIS,credit,credit 3 months
27.09.2023 12:43,544389,0143189267-0002,ISSUED,6513,6506.49,6.51,KZT,FASTCASH,credit,credit 12 months
27.09.2023 12:42,544387,0129609873-0017,ISSUED,13506,13492.49,13.51,KZT,EUABFIS,credit,credit 3 months
27.09.2023 12:40,544377,0142865337-0028,ISSUED,14227,14212.77,14.23,KZT,HALYK,credit,credit 6 months
27.09.2023 12:24,544326,0141699784-0004,ISSUED,69048,68978.95,69.05,KZT,FASTCASH,credit,credit 24 months
27.09.2023 12:17,544314,67925749-0030,ISSUED,7883,7875.12,7.88,KZT,EUABFIS,credit,credit 6 months
27.09.2023 11:36,544206,94230471-0001,ISSUED,37382,37344.62,37.38,KZT,EUABFIS,credit,credit 3 months
27.09.2023 10:48,544098,89905461-0064,ISSUED,52979,52926.02,52.98,KZT,FASTCASH,credit,credit 12 months
27.09.2023 10:27,544066,0138377958-0024,ISSUED,85992,85906.01,85.99,KZT,EUABFIS,credit,credit 6 months
27.09.2023 10:16,544057,0139579603-0006,ISSUED,6236,6229.76,6.24,KZT,FASTCASH,credit,credit 12 months
27.09.2023 9:30,544001,0143001304-0005,ISSUED,8599,8590.4,8.6,KZT,FASTCASH,credit,credit 12 months
27.09.2023 9:15,543986,0133016501-0002,ISSUED,18668,18649.33,18.67,KZT,EUABFIS,credit,credit 3 months
27.09.2023 9:06,543980,0139622947-0013,ISSUED,32498,32465.5,32.5,KZT,FASTCASH,credit,credit 12 months
27.09.2023 8:03,543953,71381380-0003,ISSUED,9823,9813.18,9.82,KZT,FASTCASH,credit,credit 12 months
27.09.2023 7:17,543940,0139947834-0007,ISSUED,18170,18151.83,18.17,KZT,FASTCASH,credit,credit 12 months
27.09.2023 4:41,543920,0143170130-0001,ISSUED,20842,20821.16,20.84,KZT,FASTCASH,credit,credit 12 months
27.09.2023 1:08,543821,0125597684-0010,ISSUED,6425,6418.57,6.43,KZT,FASTCASH,credit,credit 12 months
27.09.2023 0:59,543813,0132538053-0012,ISSUED,13623,13609.38,13.62,KZT,FASTCASH,credit,credit 12 months
27.09.2023 0:56,543809,0138853273-0032,ISSUED,11915,11903.08,11.92,KZT,HALYK,credit,credit 6 months
27.09.2023 0:54,543804,0122748485-0017,ISSUED,18085,18066.91,18.09,KZT,EUABFIS,credit,credit 3 months
27.09.2023 0:33,543779,0143155479-0002,ISSUED,19318,19298.68,19.32,KZT,EUABFIS,credit,credit 3 months
27.09.2023 0:05,543762,0142316792-0001,ISSUED,156393,156236.61,156.39,KZT,EUABFIS,credit,credit 9 months
