TransactionDate,BillNumber,PaymentToken,TypeOperation,Amount,Payment,Fee,Currency,Partner,Product,ProductType
22.02.2024 15:12,837610,0152806968-0002,REFUNDED,-18807.00,-18788.19,-18.81,KZT,HOME,credit,credit 6 months
22.02.2024 17:18,839809,0120309647-0061,REFUNDED,-69954.00,-69884.05,-69.95,KZT,HOME,credit,credit 3 months
22.02.2024 18:19,845543,0150684871-0016,REFUNDED,-27265.00,-27237.73,-27.27,KZT,HALYK,credit,credit 6 months
22.02.2024 12:38,849098,0142585568-0023,REFUNDED,-50305.00,-50254.69,-50.31,KZT,HALYK,credit,credit 36 months
22.02.2024 20:41,849743,91475051-0110,REFUNDED,-292589.00,-292296.41,-292.59,KZT,HOME,credit,credit 6 months
22.02.2024 19:39,861994,0132930061-0045,REFUNDED,-25356.00,-25330.64,-25.36,KZT,HOME,credit,credit 3 months
22.02.2024 11:08,863311,0135187387-0075,REFUNDED,-12664.00,-12651.34,-12.66,KZT,HALYK,credit,credit 6 months
21.02.2024 23:49,863611,0157167907-0002,ISSUED,59050.00,58990.95,59.05,KZT,HOME,credit,credit 36 months
21.02.2024 23:57,863621,0127182227-0003,ISSUED,69202.00,69132.80,69.20,KZT,HOME,credit,credit 6 months
22.02.2024 00:14,863640,0141161799-0031,ISSUED,36831.00,36794.17,36.83,KZT,HOME,credit,credit 18 months
22.02.2024 00:18,863643,0155990406-0003,ISSUED,57459.00,57401.54,57.46,KZT,HALYK,credit,credit 36 months
22.02.2024 00:22,863649,0149526206-0011,ISSUED,13701.00,13687.30,13.70,KZT,HOME,credit,credit 3 months
22.02.2024 00:40,863666,55412445-0015,ISSUED,73798.00,73724.20,73.80,KZT,EUABFIS,credit,credit 3 months
22.02.2024 00:46,863671,0152479566-0006,ISSUED,50397.00,50346.60,50.40,KZT,HOME,credit,credit 3 months
22.02.2024 01:15,863698,0141583753-0004,ISSUED,62292.00,62229.71,62.29,KZT,HOME,credit,credit 6 months
22.02.2024 01:17,863699,73469252-0015,ISSUED,46578.00,46531.42,46.58,KZT,HALYK,credit,credit 36 months
22.02.2024 01:19,863704,0151587993-0003,ISSUED,99357.00,99257.64,99.36,KZT,HOME,credit,credit 12 months
22.02.2024 02:45,863758,0145267304-0082,ISSUED,880094.00,879213.91,880.09,KZT,HALYK,credit,credit 36 months
22.02.2024 03:07,863764,35313441-0004,ISSUED,11436.00,11424.56,11.44,KZT,HOME,credit,credit 12 months
22.02.2024 04:05,863781,0153628066-0009,ISSUED,36551.00,36514.45,36.55,KZT,HOME,credit,credit 6 months
22.02.2024 08:20,863824,0152163264-0020,ISSUED,262909.00,262646.09,262.91,KZT,HOME,credit,credit 24 months
