TransactionDate,BillNumber,PaymentToken,TypeOperation,Amount,Payment,Fee,Currency,Partner,Product,ProductType
06.09.23 00:20,510202,0141312299-0005,ISSUED,9414.0,9404.59,9.41,KZT,EUABFIS,credit,credit 3 months
06.09.23 11:20,510536,0138065212-0003,ISSUED,15569.0,15553.43,15.57,KZT,EUABFIS,credit,credit 6 months
06.09.23 11:37,510567,0120519243-0025,ISSUED,594376.0,593781.62,594.38,KZT,EUABFIS,credit,credit 24 months
06.09.23 11:59,510615,0121299573-0003,ISSUED,17632.0,17614.37,17.63,KZT,EUABFIS,credit,credit 3 months
06.09.23 12:16,510651,0139172299-0007,ISSUED,25794.0,25768.21,25.79,KZT,HALYK,credit,credit 6 months
06.09.23 13:04,510746,0140702502-0004,ISSUED,66611.0,66544.39,66.61,KZT,HALYK,credit,credit 24 months
06.09.23 13:10,509994,0127727174-0012,REFUNDED,-13292.0,-13278.71,-13.29,KZT,EUABFIS,credit,credit 36 months
06.09.23 14:52,510902,35926458-0024,ISSUED,10443.0,10432.56,10.44,KZT,EUABFIS,credit,credit 6 months
06.09.23 14:52,510897,78202379-0019,ISSUED,14551.0,14536.45,14.55,KZT,EUABFIS,credit,credit 24 months
06.09.23 15:01,510950,68653604-0005,ISSUED,61381.0,61319.62,61.38,KZT,HALYK,credit,credit 12 months
06.09.23 15:02,510957,0130303232-0017,ISSUED,10148.0,10137.85,10.15,KZT,FASTCASH,credit,credit 12 months
06.09.23 15:03,510959,0141343093-0001,ISSUED,10188.0,10177.81,10.19,KZT,EUABFIS,credit,credit 3 months
06.09.23 15:07,510970,79970620-0017,ISSUED,9897.0,9887.1,9.9,KZT,EUABFIS,credit,credit 3 months
06.09.23 15:41,511055,0135942102-0001,ISSUED,13778.0,13764.22,13.78,KZT,FASTCASH,credit,credit 12 months
06.09.23 15:55,511088,82981736-0011,ISSUED,46564.0,46517.44,46.56,KZT,EUABFIS,credit,credit 3 months
06.09.23 16:20,511159,0141472032-0001,ISSUED,34740.0,34705.26,34.74,KZT,EUABFIS,credit,credit 3 months
06.09.23 16:24,511088,82981736-0011,REFUNDED,-46564.0,-46517.44,-46.56,KZT,EUABFIS,credit,credit 3 months
06.09.23 16:26,511174,0121171163-0002,ISSUED,295014.0,294718.99,295.01,KZT,FASTCASH,credit,credit 12 months
06.09.23 16:35,511196,0140028271-0001,ISSUED,50679.0,50628.32,50.68,KZT,HALYK,credit,credit 36 months
06.09.23 16:37,511200,0123502192-0010,ISSUED,167858.0,167690.14,167.86,KZT,EUABFIS,credit,credit 3 months
06.09.23 17:26,511331,0141478231-0001,ISSUED,57095.0,57037.9,57.1,KZT,HALYK,credit,credit 12 months
06.09.23 18:20,511460,0128516293-0009,ISSUED,40007.0,39966.99,40.01,KZT,EUABFIS,credit,credit 3 months
06.09.23 19:23,511582,0141478231-0003,ISSUED,11411.0,11399.59,11.41,KZT,HALYK,credit,credit 6 months
06.09.23 19:27,511589,81354549-0001,ISSUED,77687.0,77609.31,77.69,KZT,HALYK,credit,credit 60 months
06.09.23 19:31,511598,0141489370-0001,ISSUED,8829.0,8820.17,8.83,KZT,EUABFIS,credit,credit 12 months
06.09.23 19:31,511595,91359448-0008,ISSUED,96574.0,96477.43,96.57,KZT,FASTCASH,credit,credit 12 months
06.09.23 19:36,511607,0126546326-0004,ISSUED,45551.0,45505.45,45.55,KZT,EUABFIS,credit,credit 6 months
06.09.23 19:40,511612,0141489291-0001,ISSUED,15444.0,15428.56,15.44,KZT,EUABFIS,credit,credit 3 months
06.09.23 19:45,511618,0100324715-0004,ISSUED,24048.0,24023.95,24.05,KZT,EUABFIS,credit,credit 3 months
06.09.23 20:02,511641,0141165394-0001,ISSUED,7668.0,7660.33,7.67,KZT,FASTCASH,credit,credit 12 months
06.09.23 20:36,511682,0141494806-0001,ISSUED,143115.0,142971.88,143.12,KZT,EUABFIS,credit,credit 6 months
06.09.23 21:33,511736,0141144780-0002,ISSUED,9156.0,9146.84,9.16,KZT,EUABFIS,credit,credit 3 months
06.09.23 21:35,511740,41165582-0034,ISSUED,54317.0,54262.68,54.32,KZT,HALYK,credit,credit 36 months
06.09.23 22:18,511792,0141244489-0001,ISSUED,9823.0,9813.18,9.82,KZT,EUABFIS,credit,credit 3 months
06.09.23 22:28,511802,62250716-0003,ISSUED,61300.0,61238.7,61.3,KZT,HALYK,credit,credit 36 months
06.09.23 22:33,511808,0139195401-0003,ISSUED,20931.0,20910.07,20.93,KZT,EUABFIS,credit,credit 6 months
06.09.23 23:16,511860,0139586100-0004,ISSUED,13435.0,13421.56,13.44,KZT,FASTCASH,credit,credit 12 months
06.09.23 23:27,511869,0139248766-0007,ISSUED,24626.0,24601.37,24.63,KZT,EUABFIS,credit,credit 12 months
06.09.23 23:44,511882,36499293-0009,ISSUED,28545.0,28516.45,28.55,KZT,EUABFIS,credit,credit 6 months
06.09.23 23:46,511883,92706650-0007,ISSUED,222620.0,222397.38,222.62,KZT,FASTCASH,credit,credit 12 months
06.09.23 23:51,511888,0139625020-0010,ISSUED,8658.0,8649.34,8.66,KZT,FASTCASH,credit,credit 12 months
06.09.23 23:56,511894,0139105610-0051,ISSUED,71719.0,71647.28,71.72,KZT,HALYK,credit,credit 36 months
